,parents,has_nurs,form,children,housing,social,health,class
8234,pretentious,4,incomplete,0,2,1,not_recom,0
8235,pretentious,4,incomplete,0,2,0,recommended,1
8236,pretentious,4,incomplete,0,2,0,priority,3
8237,pretentious,4,incomplete,0,2,0,not_recom,0
8238,pretentious,4,incomplete,0,2,2,recommended,1
8239,pretentious,4,incomplete,0,2,2,priority,3
8240,pretentious,4,incomplete,0,2,2,not_recom,0
8241,pretentious,4,incomplete,0,2,1,recommended,3
8242,pretentious,4,incomplete,0,2,1,priority,3
8243,pretentious,4,incomplete,0,2,1,not_recom,0
8244,pretentious,4,incomplete,0,1,0,recommended,3
8245,pretentious,4,incomplete,0,1,0,priority,3
8246,pretentious,4,incomplete,0,1,0,not_recom,0
8247,pretentious,4,incomplete,0,1,2,recommended,3
8248,pretentious,4,incomplete,0,1,2,priority,3
8249,pretentious,4,incomplete,0,1,2,not_recom,0
8250,pretentious,4,incomplete,0,1,1,recommended,3
8251,pretentious,4,incomplete,0,1,1,priority,3
8252,pretentious,4,incomplete,0,1,1,not_recom,0
8253,pretentious,4,incomplete,0,1,0,recommended,3
8254,pretentious,4,incomplete,0,1,0,priority,3
8255,pretentious,4,incomplete,0,1,0,not_recom,0
8256,pretentious,4,incomplete,0,1,2,recommended,3
8257,pretentious,4,incomplete,0,1,2,priority,3
8258,pretentious,4,incomplete,0,1,2,not_recom,0
8259,pretentious,4,incomplete,0,1,1,recommended,3
8260,pretentious,4,incomplete,0,1,1,priority,3
8261,pretentious,4,incomplete,0,1,1,not_recom,0
8262,pretentious,4,incomplete,1,0,0,recommended,1
8263,pretentious,4,incomplete,1,0,0,priority,3
8264,pretentious,4,incomplete,1,0,0,not_recom,0
8265,pretentious,4,incomplete,1,0,2,recommended,1
8266,pretentious,4,incomplete,1,0,2,priority,3
8267,pretentious,4,incomplete,1,0,2,not_recom,0
8268,pretentious,4,incomplete,1,0,1,recommended,3
8269,pretentious,4,incomplete,1,0,1,priority,3
8270,pretentious,4,incomplete,1,0,1,not_recom,0
8271,pretentious,4,incomplete,1,0,0,recommended,3
8272,pretentious,4,incomplete,1,0,0,priority,3
8273,pretentious,4,incomplete,1,0,0,not_recom,0
8274,pretentious,4,incomplete,1,0,2,recommended,3
8275,pretentious,4,incomplete,1,0,2,priority,3
8276,pretentious,4,incomplete,1,0,2,not_recom,0
8277,pretentious,4,incomplete,1,0,1,recommended,3
8278,pretentious,4,incomplete,1,0,1,priority,3
8279,pretentious,4,incomplete,1,0,1,not_recom,0
8280,pretentious,4,incomplete,1,2,0,recommended,3
8281,pretentious,4,incomplete,1,2,0,priority,3
8282,pretentious,4,incomplete,1,2,0,not_recom,0
8283,pretentious,4,incomplete,1,2,2,recommended,3
8284,pretentious,4,incomplete,1,2,2,priority,3
8285,pretentious,4,incomplete,1,2,2,not_recom,0
8286,pretentious,4,incomplete,1,2,1,recommended,3
8287,pretentious,4,incomplete,1,2,1,priority,3
8288,pretentious,4,incomplete,1,2,1,not_recom,0
8289,pretentious,4,incomplete,1,2,0,recommended,3
8290,pretentious,4,incomplete,1,2,0,priority,3
8291,pretentious,4,incomplete,1,2,0,not_recom,0
8292,pretentious,4,incomplete,1,2,2,recommended,3
8293,pretentious,4,incomplete,1,2,2,priority,3
8294,pretentious,4,incomplete,1,2,2,not_recom,0
8295,pretentious,4,incomplete,1,2,1,recommended,3
8296,pretentious,4,incomplete,1,2,1,priority,3
8297,pretentious,4,incomplete,1,2,1,not_recom,0
8298,pretentious,4,incomplete,1,1,0,recommended,3
8299,pretentious,4,incomplete,1,1,0,priority,3
8300,pretentious,4,incomplete,1,1,0,not_recom,0
8301,pretentious,4,incomplete,1,1,2,recommended,3
8302,pretentious,4,incomplete,1,1,2,priority,3
8303,pretentious,4,incomplete,1,1,2,not_recom,0
8304,pretentious,4,incomplete,1,1,1,recommended,3
8305,pretentious,4,incomplete,1,1,1,priority,3
8306,pretentious,4,incomplete,1,1,1,not_recom,0
8307,pretentious,4,incomplete,1,1,0,recommended,3
8308,pretentious,4,incomplete,1,1,0,priority,3
8309,pretentious,4,incomplete,1,1,0,not_recom,0
8310,pretentious,4,incomplete,1,1,2,recommended,3
8311,pretentious,4,incomplete,1,1,2,priority,3
8312,pretentious,4,incomplete,1,1,2,not_recom,0
8313,pretentious,4,incomplete,1,1,1,recommended,3
8314,pretentious,4,incomplete,1,1,1,priority,3
8315,pretentious,4,incomplete,1,1,1,not_recom,0
8316,pretentious,4,incomplete,2,0,0,recommended,1
8317,pretentious,4,incomplete,2,0,0,priority,3
8318,pretentious,4,incomplete,2,0,0,not_recom,0
8319,pretentious,4,incomplete,2,0,2,recommended,1
8320,pretentious,4,incomplete,2,0,2,priority,3
8321,pretentious,4,incomplete,2,0,2,not_recom,0
8322,pretentious,4,incomplete,2,0,1,recommended,3
8323,pretentious,4,incomplete,2,0,1,priority,3
8324,pretentious,4,incomplete,2,0,1,not_recom,0
8325,pretentious,4,incomplete,2,0,0,recommended,3
8326,pretentious,4,incomplete,2,0,0,priority,3
8327,pretentious,4,incomplete,2,0,0,not_recom,0
8328,pretentious,4,incomplete,2,0,2,recommended,3
8329,pretentious,4,incomplete,2,0,2,priority,3
8330,pretentious,4,incomplete,2,0,2,not_recom,0
8331,pretentious,4,incomplete,2,0,1,recommended,3
8332,pretentious,4,incomplete,2,0,1,priority,3
8333,pretentious,4,incomplete,2,0,1,not_recom,0
8334,pretentious,4,incomplete,2,2,0,recommended,3
8335,pretentious,4,incomplete,2,2,0,priority,3
8336,pretentious,4,incomplete,2,2,0,not_recom,0
8337,pretentious,4,incomplete,2,2,2,recommended,3
8338,pretentious,4,incomplete,2,2,2,priority,3
8339,pretentious,4,incomplete,2,2,2,not_recom,0
8340,pretentious,4,incomplete,2,2,1,recommended,3
8341,pretentious,4,incomplete,2,2,1,priority,3
8342,pretentious,4,incomplete,2,2,1,not_recom,0
8343,pretentious,4,incomplete,2,2,0,recommended,3
8344,pretentious,4,incomplete,2,2,0,priority,3
8345,pretentious,4,incomplete,2,2,0,not_recom,0
8346,pretentious,4,incomplete,2,2,2,recommended,3
8347,pretentious,4,incomplete,2,2,2,priority,3
8348,pretentious,4,incomplete,2,2,2,not_recom,0
8349,pretentious,4,incomplete,2,2,1,recommended,3
8350,pretentious,4,incomplete,2,2,1,priority,3
8351,pretentious,4,incomplete,2,2,1,not_recom,0
8352,pretentious,4,incomplete,2,1,0,recommended,3
8353,pretentious,4,incomplete,2,1,0,priority,3
8354,pretentious,4,incomplete,2,1,0,not_recom,0
8355,pretentious,4,incomplete,2,1,2,recommended,3
8356,pretentious,4,incomplete,2,1,2,priority,3
8357,pretentious,4,incomplete,2,1,2,not_recom,0
8358,pretentious,4,incomplete,2,1,1,recommended,3
8359,pretentious,4,incomplete,2,1,1,priority,3
8360,pretentious,4,incomplete,2,1,1,not_recom,0
8361,pretentious,4,incomplete,2,1,0,recommended,3
8362,pretentious,4,incomplete,2,1,0,priority,3
8363,pretentious,4,incomplete,2,1,0,not_recom,0
8364,pretentious,4,incomplete,2,1,2,recommended,3
8365,pretentious,4,incomplete,2,1,2,priority,3
8366,pretentious,4,incomplete,2,1,2,not_recom,0
8367,pretentious,4,incomplete,2,1,1,recommended,3
8368,pretentious,4,incomplete,2,1,1,priority,3
8369,pretentious,4,incomplete,2,1,1,not_recom,0
8370,pretentious,4,incomplete,3,0,0,recommended,1
8371,pretentious,4,incomplete,3,0,0,priority,3
8372,pretentious,4,incomplete,3,0,0,not_recom,0
8373,pretentious,4,incomplete,3,0,2,recommended,1
8374,pretentious,4,incomplete,3,0,2,priority,3
8375,pretentious,4,incomplete,3,0,2,not_recom,0
8376,pretentious,4,incomplete,3,0,1,recommended,3
8377,pretentious,4,incomplete,3,0,1,priority,3
8378,pretentious,4,incomplete,3,0,1,not_recom,0
8379,pretentious,4,incomplete,3,0,0,recommended,3
8380,pretentious,4,incomplete,3,0,0,priority,3
8381,pretentious,4,incomplete,3,0,0,not_recom,0
8382,pretentious,4,incomplete,3,0,2,recommended,3
8383,pretentious,4,incomplete,3,0,2,priority,3
8384,pretentious,4,incomplete,3,0,2,not_recom,0
8385,pretentious,4,incomplete,3,0,1,recommended,3
8386,pretentious,4,incomplete,3,0,1,priority,3
8387,pretentious,4,incomplete,3,0,1,not_recom,0
8388,pretentious,4,incomplete,3,2,0,recommended,3
8389,pretentious,4,incomplete,3,2,0,priority,3
8390,pretentious,4,incomplete,3,2,0,not_recom,0
8391,pretentious,4,incomplete,3,2,2,recommended,3
8392,pretentious,4,incomplete,3,2,2,priority,3
8393,pretentious,4,incomplete,3,2,2,not_recom,0
8394,pretentious,4,incomplete,3,2,1,recommended,3
8395,pretentious,4,incomplete,3,2,1,priority,3
8396,pretentious,4,incomplete,3,2,1,not_recom,0
8397,pretentious,4,incomplete,3,2,0,recommended,3
8398,pretentious,4,incomplete,3,2,0,priority,3
8399,pretentious,4,incomplete,3,2,0,not_recom,0
8400,pretentious,4,incomplete,3,2,2,recommended,3
8401,pretentious,4,incomplete,3,2,2,priority,3
8402,pretentious,4,incomplete,3,2,2,not_recom,0
8403,pretentious,4,incomplete,3,2,1,recommended,3
8404,pretentious,4,incomplete,3,2,1,priority,3
8405,pretentious,4,incomplete,3,2,1,not_recom,0
8406,pretentious,4,incomplete,3,1,0,recommended,3
8407,pretentious,4,incomplete,3,1,0,priority,3
8408,pretentious,4,incomplete,3,1,0,not_recom,0
8409,pretentious,4,incomplete,3,1,2,recommended,3
8410,pretentious,4,incomplete,3,1,2,priority,3
8411,pretentious,4,incomplete,3,1,2,not_recom,0
8412,pretentious,4,incomplete,3,1,1,recommended,3
8413,pretentious,4,incomplete,3,1,1,priority,3
8414,pretentious,4,incomplete,3,1,1,not_recom,0
8415,pretentious,4,incomplete,3,1,0,recommended,3
8416,pretentious,4,incomplete,3,1,0,priority,3
8417,pretentious,4,incomplete,3,1,0,not_recom,0
8418,pretentious,4,incomplete,3,1,2,recommended,3
8419,pretentious,4,incomplete,3,1,2,priority,3
8420,pretentious,4,incomplete,3,1,2,not_recom,0
8421,pretentious,4,incomplete,3,1,1,recommended,3
8422,pretentious,4,incomplete,3,1,1,priority,3
8423,pretentious,4,incomplete,3,1,1,not_recom,0
8424,pretentious,4,foster,0,0,0,recommended,1
8425,pretentious,4,foster,0,0,0,priority,3
8426,pretentious,4,foster,0,0,0,not_recom,0
8427,pretentious,4,foster,0,0,2,recommended,1
8428,pretentious,4,foster,0,0,2,priority,3
8429,pretentious,4,foster,0,0,2,not_recom,0
8430,pretentious,4,foster,0,0,1,recommended,3
8431,pretentious,4,foster,0,0,1,priority,3
8432,pretentious,4,foster,0,0,1,not_recom,0
8433,pretentious,4,foster,0,0,0,recommended,3
8434,pretentious,4,foster,0,0,0,priority,3
8435,pretentious,4,foster,0,0,0,not_recom,0
8436,pretentious,4,foster,0,0,2,recommended,3
8437,pretentious,4,foster,0,0,2,priority,3
8438,pretentious,4,foster,0,0,2,not_recom,0
8439,pretentious,4,foster,0,0,1,recommended,3
8440,pretentious,4,foster,0,0,1,priority,3
8441,pretentious,4,foster,0,0,1,not_recom,0
8442,pretentious,4,foster,0,2,0,recommended,3
8443,pretentious,4,foster,0,2,0,priority,3
8444,pretentious,4,foster,0,2,0,not_recom,0
8445,pretentious,4,foster,0,2,2,recommended,3
8446,pretentious,4,foster,0,2,2,priority,3
8447,pretentious,4,foster,0,2,2,not_recom,0
8448,pretentious,4,foster,0,2,1,recommended,3
8449,pretentious,4,foster,0,2,1,priority,3
8450,pretentious,4,foster,0,2,1,not_recom,0
8451,pretentious,4,foster,0,2,0,recommended,3
8452,pretentious,4,foster,0,2,0,priority,3
8453,pretentious,4,foster,0,2,0,not_recom,0
8454,pretentious,4,foster,0,2,2,recommended,3
8455,pretentious,4,foster,0,2,2,priority,3
8456,pretentious,4,foster,0,2,2,not_recom,0
8457,pretentious,4,foster,0,2,1,recommended,3
8458,pretentious,4,foster,0,2,1,priority,3
8459,pretentious,4,foster,0,2,1,not_recom,0
8460,pretentious,4,foster,0,1,0,recommended,3
8461,pretentious,4,foster,0,1,0,priority,3
8462,pretentious,4,foster,0,1,0,not_recom,0
8463,pretentious,4,foster,0,1,2,recommended,3
8464,pretentious,4,foster,0,1,2,priority,3
8465,pretentious,4,foster,0,1,2,not_recom,0
8466,pretentious,4,foster,0,1,1,recommended,3
8467,pretentious,4,foster,0,1,1,priority,3
8468,pretentious,4,foster,0,1,1,not_recom,0
8469,pretentious,4,foster,0,1,0,recommended,3
8470,pretentious,4,foster,0,1,0,priority,3
8471,pretentious,4,foster,0,1,0,not_recom,0
8472,pretentious,4,foster,0,1,2,recommended,3
8473,pretentious,4,foster,0,1,2,priority,3
8474,pretentious,4,foster,0,1,2,not_recom,0
8475,pretentious,4,foster,0,1,1,recommended,3
8476,pretentious,4,foster,0,1,1,priority,3
8477,pretentious,4,foster,0,1,1,not_recom,0
8478,pretentious,4,foster,1,0,0,recommended,1
8479,pretentious,4,foster,1,0,0,priority,3
8480,pretentious,4,foster,1,0,0,not_recom,0
8481,pretentious,4,foster,1,0,2,recommended,1
8482,pretentious,4,foster,1,0,2,priority,3
8483,pretentious,4,foster,1,0,2,not_recom,0
8484,pretentious,4,foster,1,0,1,recommended,3
8485,pretentious,4,foster,1,0,1,priority,3
8486,pretentious,4,foster,1,0,1,not_recom,0
8487,pretentious,4,foster,1,0,0,recommended,3
8488,pretentious,4,foster,1,0,0,priority,3
8489,pretentious,4,foster,1,0,0,not_recom,0
8490,pretentious,4,foster,1,0,2,recommended,3
8491,pretentious,4,foster,1,0,2,priority,3
8492,pretentious,4,foster,1,0,2,not_recom,0
8493,pretentious,4,foster,1,0,1,recommended,3
8494,pretentious,4,foster,1,0,1,priority,3
8495,pretentious,4,foster,1,0,1,not_recom,0
8496,pretentious,4,foster,1,2,0,recommended,3
8497,pretentious,4,foster,1,2,0,priority,3
8498,pretentious,4,foster,1,2,0,not_recom,0
8499,pretentious,4,foster,1,2,2,recommended,3
8500,pretentious,4,foster,1,2,2,priority,3
8501,pretentious,4,foster,1,2,2,not_recom,0
8502,pretentious,4,foster,1,2,1,recommended,3
8503,pretentious,4,foster,1,2,1,priority,3
8504,pretentious,4,foster,1,2,1,not_recom,0
8505,pretentious,4,foster,1,2,0,recommended,3
8506,pretentious,4,foster,1,2,0,priority,3
8507,pretentious,4,foster,1,2,0,not_recom,0
8508,pretentious,4,foster,1,2,2,recommended,3
8509,pretentious,4,foster,1,2,2,priority,3
8510,pretentious,4,foster,1,2,2,not_recom,0
8511,pretentious,4,foster,1,2,1,recommended,3
8512,pretentious,4,foster,1,2,1,priority,3
8513,pretentious,4,foster,1,2,1,not_recom,0
8514,pretentious,4,foster,1,1,0,recommended,3
8515,pretentious,4,foster,1,1,0,priority,3
8516,pretentious,4,foster,1,1,0,not_recom,0
8517,pretentious,4,foster,1,1,2,recommended,3
8518,pretentious,4,foster,1,1,2,priority,3
8519,pretentious,4,foster,1,1,2,not_recom,0
8520,pretentious,4,foster,1,1,1,recommended,3
8521,pretentious,4,foster,1,1,1,priority,3
8522,pretentious,4,foster,1,1,1,not_recom,0
8523,pretentious,4,foster,1,1,0,recommended,3
8524,pretentious,4,foster,1,1,0,priority,3
8525,pretentious,4,foster,1,1,0,not_recom,0
8526,pretentious,4,foster,1,1,2,recommended,3
8527,pretentious,4,foster,1,1,2,priority,3
8528,pretentious,4,foster,1,1,2,not_recom,0
8529,pretentious,4,foster,1,1,1,recommended,3
8530,pretentious,4,foster,1,1,1,priority,3
8531,pretentious,4,foster,1,1,1,not_recom,0
8532,pretentious,4,foster,2,0,0,recommended,1
8533,pretentious,4,foster,2,0,0,priority,3
8534,pretentious,4,foster,2,0,0,not_recom,0
8535,pretentious,4,foster,2,0,2,recommended,1
8536,pretentious,4,foster,2,0,2,priority,3
8537,pretentious,4,foster,2,0,2,not_recom,0
8538,pretentious,4,foster,2,0,1,recommended,3
8539,pretentious,4,foster,2,0,1,priority,3
8540,pretentious,4,foster,2,0,1,not_recom,0
8541,pretentious,4,foster,2,0,0,recommended,3
8542,pretentious,4,foster,2,0,0,priority,3
8543,pretentious,4,foster,2,0,0,not_recom,0
8544,pretentious,4,foster,2,0,2,recommended,3
8545,pretentious,4,foster,2,0,2,priority,3
8546,pretentious,4,foster,2,0,2,not_recom,0
8547,pretentious,4,foster,2,0,1,recommended,3
8548,pretentious,4,foster,2,0,1,priority,3
8549,pretentious,4,foster,2,0,1,not_recom,0
8550,pretentious,4,foster,2,2,0,recommended,3
8551,pretentious,4,foster,2,2,0,priority,3
8552,pretentious,4,foster,2,2,0,not_recom,0
8553,pretentious,4,foster,2,2,2,recommended,3
8554,pretentious,4,foster,2,2,2,priority,3
8555,pretentious,4,foster,2,2,2,not_recom,0
8556,pretentious,4,foster,2,2,1,recommended,3
8557,pretentious,4,foster,2,2,1,priority,3
8558,pretentious,4,foster,2,2,1,not_recom,0
8559,pretentious,4,foster,2,2,0,recommended,3
8560,pretentious,4,foster,2,2,0,priority,3
8561,pretentious,4,foster,2,2,0,not_recom,0
8562,pretentious,4,foster,2,2,2,recommended,3
8563,pretentious,4,foster,2,2,2,priority,3
8564,pretentious,4,foster,2,2,2,not_recom,0
8565,pretentious,4,foster,2,2,1,recommended,3
8566,pretentious,4,foster,2,2,1,priority,3
8567,pretentious,4,foster,2,2,1,not_recom,0
8568,pretentious,4,foster,2,1,0,recommended,3
8569,pretentious,4,foster,2,1,0,priority,3
8570,pretentious,4,foster,2,1,0,not_recom,0
8571,pretentious,4,foster,2,1,2,recommended,3
8572,pretentious,4,foster,2,1,2,priority,3
8573,pretentious,4,foster,2,1,2,not_recom,0
8574,pretentious,4,foster,2,1,1,recommended,3
8575,pretentious,4,foster,2,1,1,priority,3
8576,pretentious,4,foster,2,1,1,not_recom,0
8577,pretentious,4,foster,2,1,0,recommended,3
8578,pretentious,4,foster,2,1,0,priority,3
8579,pretentious,4,foster,2,1,0,not_recom,0
8580,pretentious,4,foster,2,1,2,recommended,3
8581,pretentious,4,foster,2,1,2,priority,3
8582,pretentious,4,foster,2,1,2,not_recom,0
8583,pretentious,4,foster,2,1,1,recommended,3
8584,pretentious,4,foster,2,1,1,priority,3
8585,pretentious,4,foster,2,1,1,not_recom,0
8586,pretentious,4,foster,3,0,0,recommended,1
8587,pretentious,4,foster,3,0,0,priority,3
8588,pretentious,4,foster,3,0,0,not_recom,0
8589,pretentious,4,foster,3,0,2,recommended,1
8590,pretentious,4,foster,3,0,2,priority,3
8591,pretentious,4,foster,3,0,2,not_recom,0
8592,pretentious,4,foster,3,0,1,recommended,3
8593,pretentious,4,foster,3,0,1,priority,3
8594,pretentious,4,foster,3,0,1,not_recom,0
8595,pretentious,4,foster,3,0,0,recommended,3
8596,pretentious,4,foster,3,0,0,priority,3
8597,pretentious,4,foster,3,0,0,not_recom,0
8598,pretentious,4,foster,3,0,2,recommended,3
8599,pretentious,4,foster,3,0,2,priority,3
8600,pretentious,4,foster,3,0,2,not_recom,0
8601,pretentious,4,foster,3,0,1,recommended,3
8602,pretentious,4,foster,3,0,1,priority,3
8603,pretentious,4,foster,3,0,1,not_recom,0
8604,pretentious,4,foster,3,2,0,recommended,3
8605,pretentious,4,foster,3,2,0,priority,3
8606,pretentious,4,foster,3,2,0,not_recom,0
8607,pretentious,4,foster,3,2,2,recommended,3
8608,pretentious,4,foster,3,2,2,priority,3
8609,pretentious,4,foster,3,2,2,not_recom,0
8610,pretentious,4,foster,3,2,1,recommended,3
8611,pretentious,4,foster,3,2,1,priority,3
8612,pretentious,4,foster,3,2,1,not_recom,0
8613,pretentious,4,foster,3,2,0,recommended,3
8614,pretentious,4,foster,3,2,0,priority,3
8615,pretentious,4,foster,3,2,0,not_recom,0
8616,pretentious,4,foster,3,2,2,recommended,3
8617,pretentious,4,foster,3,2,2,priority,3
8618,pretentious,4,foster,3,2,2,not_recom,0
8619,pretentious,4,foster,3,2,1,recommended,3
8620,pretentious,4,foster,3,2,1,priority,3
8621,pretentious,4,foster,3,2,1,not_recom,0
8622,pretentious,4,foster,3,1,0,recommended,3
8623,pretentious,4,foster,3,1,0,priority,3
8624,pretentious,4,foster,3,1,0,not_recom,0
8625,pretentious,4,foster,3,1,2,recommended,3
8626,pretentious,4,foster,3,1,2,priority,3
8627,pretentious,4,foster,3,1,2,not_recom,0
8628,pretentious,4,foster,3,1,1,recommended,3
8629,pretentious,4,foster,3,1,1,priority,3
8630,pretentious,4,foster,3,1,1,not_recom,0
8631,pretentious,4,foster,3,1,0,recommended,3
8632,pretentious,4,foster,3,1,0,priority,3
8633,pretentious,4,foster,3,1,0,not_recom,0
8634,pretentious,4,foster,3,1,2,recommended,3
8635,pretentious,4,foster,3,1,2,priority,3
8636,pretentious,4,foster,3,1,2,not_recom,0
8637,pretentious,4,foster,3,1,1,recommended,3
8638,pretentious,4,foster,3,1,1,priority,3
8639,pretentious,4,foster,3,1,1,not_recom,0
8640,great_pret,3,complete,0,0,0,recommended,1
8641,great_pret,3,complete,0,0,0,priority,1
8642,great_pret,3,complete,0,0,0,not_recom,0
8643,great_pret,3,complete,0,0,2,recommended,1
8644,great_pret,3,complete,0,0,2,priority,1
8645,great_pret,3,complete,0,0,2,not_recom,0
8646,great_pret,3,complete,0,0,1,recommended,1
8647,great_pret,3,complete,0,0,1,priority,1
8648,great_pret,3,complete,0,0,1,not_recom,0
8649,great_pret,3,complete,0,0,0,recommended,1
